trialIndexGlobal,timestampMs,mouseX,mouseY
25,192712,620,424
25,192828,685,460
25,192944,740,549
25,193060,739,613
25,193177,748,608
25,193197,749,608
26,193376,749,608
26,193492,749,606
26,193609,749,571
26,193725,754,543
26,193842,763,511
26,193958,767,499
26,194074,767,499
26,194191,767,499
26,194307,767,499
26,194424,767,499
26,194540,767,499
26,194656,767,499
26,194773,767,499
26,194889,767,499
26,195005,767,499
26,195122,767,499
26,195255,767,499
26,195371,767,499
26,195488,748,512
26,195604,750,511
26,195720,789,491
26,195820,796,480
26,195936,786,342
26,196036,794,341
26,196152,791,350
26,196268,770,399
26,196385,770,408
26,196501,791,409
26,196601,813,409
26,196717,821,408
26,196833,794,396
26,196950,749,340
26,197050,748,336
26,197166,725,338
26,197282,700,342
26,197382,700,342
26,197498,632,268
26,197615,615,192
26,197731,613,186
26,197847,621,240
26,197947,650,462
26,198063,650,520
26,198164,650,520
26,198280,650,520
26,198380,650,520
26,198496,710,560
26,198612,726,578
26,198729,742,606
26,198773,743,609
27,198945,743,610
27,199061,748,604
27,199177,749,574
27,199277,729,513
27,199394,727,508
27,199509,750,472
27,199626,784,464
27,199742,786,461
27,199859,786,461
27,199975,786,461
27,200091,786,461
27,200208,786,461
27,200324,786,461
27,200440,786,461
27,200557,786,461
27,200673,786,461
27,200790,786,461
27,200906,786,461
27,201022,786,461
27,201139,786,461
27,201255,786,461
27,201371,786,461
27,201488,768,348
27,201604,768,348
27,201720,756,357
27,201836,690,423
27,201953,689,426
27,202069,691,433
27,202169,702,445
27,202285,701,485
27,202385,700,492
27,202501,746,503
27,202601,749,504
27,202717,756,502
27,202817,776,408
27,202933,780,352
27,203050,787,333
27,203166,777,319
27,203266,774,310
27,203382,774,304
27,203482,774,304
27,203598,835,329
27,203698,929,365
27,203814,960,365
27,203931,961,365
27,204047,943,373
27,204164,920,377
27,204280,919,374
27,204396,921,390
27,204513,923,440
27,204629,923,440
27,204745,885,545
27,204861,852,654
27,204961,804,664
27,205078,773,620
27,205194,773,599
27,205230,773,599
28,205410,773,599
28,205527,773,599
28,205643,773,599
28,205759,773,599
28,205875,773,599
28,205975,773,599
28,206092,773,599
28,206208,773,599
28,206324,773,599
28,206441,773,599
28,206541,773,599
28,206657,773,599
28,206773,773,599
28,206890,773,599
28,207006,773,599
28,207122,773,599
28,207239,773,599
28,207355,773,599
28,207471,773,599
28,207588,773,599
28,207704,773,599
28,207820,773,599
28,207936,768,348
28,208036,768,348
28,208153,768,348
28,208269,801,351
28,208385,847,391
28,208501,859,464
28,208602,862,489
28,208718,862,495
28,208835,939,421
28,208950,947,402
28,209067,947,402
28,209183,907,399
28,209300,847,351
28,209416,847,351
28,209532,847,308
28,209649,844,283
28,209765,843,282
28,209865,679,416
28,209981,597,468
28,210097,594,456
28,210214,628,429
28,210330,629,428
28,210446,701,431
28,210563,701,431
28,210679,672,375
28,210779,644,252
28,210895,646,194
28,210995,640,187
28,211111,639,187
28,211211,667,291
28,211327,803,659
28,211427,811,679
28,211543,808,672
28,211660,768,616
28,211776,768,607
28,211813,768,607
29,211992,768,607
29,212109,768,607
29,212225,768,607
29,212341,768,607
29,212458,768,607
29,212574,768,607
29,212690,768,607
29,212807,768,607
29,212923,768,607
29,213039,768,607
29,213156,768,607
29,213272,768,607
29,213388,768,607
29,213505,768,607
29,213621,768,607
29,213737,768,607
29,213837,768,607
29,213954,768,607
29,214070,768,607
29,214186,768,607
29,214302,768,607
29,214419,768,607
29,214535,768,348
29,214651,768,348
29,214768,803,347
